Group,Group Name,Name,Date,Time,Latitude,Longitude,Altitude,Alarm
Y,SOTA-SK,Smrekovica,09/04/2025,00:00:00,48.9826,19.2308,,OFF
Y,SOTA-SK,Smrekovica,09/04/2025,00:00:00,49.0159,19.6912,,OFF
Y,SOTA-SK,Smreciny,09/04/2025,00:00:00,49.204,19.8814,,OFF
Y,SOTA-SK,Snoh,09/04/2025,00:00:00,49.2293,18.6851,,OFF
Y,SOTA-SK,Sokol,09/04/2025,00:00:00,48.9709,18.293,,OFF
Y,SOTA-SK,Sokolec,09/04/2025,00:00:00,48.5212,18.5443,,OFF
Y,SOTA-SK,Sokolie,09/04/2025,00:00:00,49.236,19.0148,,OFF
Y,SOTA-SK,Solovka,09/04/2025,00:00:00,49.3784,20.7326,,OFF
Y,SOTA-SK,Stara kopa,09/04/2025,00:00:00,48.7254,19.1913,,OFF
Y,SOTA-SK,Stavna,09/04/2025,00:00:00,49.1411,18.4025,,OFF
Y,SOTA-SK,Stebnicka Magura,09/04/2025,00:00:00,49.3607,21.2453,,OFF
Y,SOTA-SK,Stinska,09/04/2025,00:00:00,49.0001,22.5252,,OFF
Y,SOTA-SK,Stoh,09/04/2025,00:00:00,49.212,19.094,,OFF
Y,SOTA-SK,Stolica,09/04/2025,00:00:00,48.7737,20.207,,OFF
Y,SOTA-SK,Stolova,09/04/2025,00:00:00,49.0458,22.3985,,OFF
Y,SOTA-SK,Stranik,09/04/2025,00:00:00,49.2376,18.8278,,OFF
Y,SOTA-SK,Strazov,09/04/2025,00:00:00,48.955,18.4632,,OFF
Y,SOTA-SK,Stredny grun,09/04/2025,00:00:00,49.0314,22.2992,,OFF
Y,SOTA-SK,Strieborna,09/04/2025,00:00:00,48.4681,19.613,,OFF
Y,SOTA-SK,Strane,09/04/2025,00:00:00,49.0442,18.5105,,OFF
Y,SOTA-SK,Strane,09/04/2025,00:00:00,48.9919,18.3159,,OFF
Y,SOTA-SK,Straz,09/04/2025,00:00:00,49.0644,21.256,,OFF
Y,SOTA-SK,Straz,09/04/2025,00:00:00,49.0249,18.4495,,OFF
Y,SOTA-SK,Strazna,09/04/2025,00:00:00,49.1554,18.6558,,OFF
Y,SOTA-SK,Sucha hora,09/04/2025,00:00:00,48.9257,18.3553,,OFF
Y,SOTA-SK,Suchar,09/04/2025,00:00:00,49.0342,22.0089,,OFF
Y,SOTA-SK,Suchy vrch,09/04/2025,00:00:00,48.8877,21.0839,,OFF
Y,SOTA-SK,Suchy vrch,09/04/2025,00:00:00,49.2379,20.1507,,OFF
Y,SOTA-SK,Suchy vrch,09/04/2025,00:00:00,48.841,18.4193,,OFF
Y,SOTA-SK,Svitava,09/04/2025,00:00:00,48.8668,18.1418,,OFF
Y,SOTA-SK,Tarbucka,09/04/2025,00:00:00,48.3626,21.7892,,OFF
Y,SOTA-SK,Tisova,09/04/2025,00:00:00,49.0831,18.5578,,OFF
Y,SOTA-SK,Tlsta,09/04/2025,00:00:00,48.8792,21.1875,,OFF
Y,SOTA-SK,Tlsta,09/04/2025,00:00:00,48.9575,19.3559,,OFF
Y,SOTA-SK,Tri chotare,09/04/2025,00:00:00,48.9895,21.4092,,OFF
Y,SOTA-SK,Tri kopce,09/04/2025,00:00:00,48.936,20.3028,,OFF
Y,SOTA-SK,Trstenik,09/04/2025,00:00:00,48.8346,20.2194,,OFF
Y,SOTA-SK,Turecka,09/04/2025,00:00:00,48.6853,20.4787,,OFF
Y,SOTA-SK,Turkova,09/04/2025,00:00:00,49.019,19.9056,,OFF
Y,SOTA-SK,Tŕstie,09/04/2025,00:00:00,48.6601,19.9976,,OFF
Y,SOTA-SK,Velka Javorina,09/04/2025,00:00:00,48.8579,17.6762,,OFF
Y,SOTA-SK,Velka Knola,09/04/2025,00:00:00,48.8641,20.4732,,OFF
Y,SOTA-SK,Velka Ostra,09/04/2025,00:00:00,48.5441,18.4887,,OFF
Y,SOTA-SK,Velky Inovec,09/04/2025,00:00:00,48.4106,18.5437,,OFF
Y,SOTA-SK,Velky Kopec,09/04/2025,00:00:00,48.4184,21.9614,,OFF
Y,SOTA-SK,Velky Lopenik,09/04/2025,00:00:00,48.9167,17.7825,,OFF
Y,SOTA-SK,Velky Manin,09/04/2025,00:00:00,49.1259,18.4958,,OFF
Y,SOTA-SK,Velky Milic,09/04/2025,00:00:00,48.5768,21.4582,,OFF
Y,SOTA-SK,Velky Plesivec,09/04/2025,00:00:00,48.7023,17.7368,,OFF
Y,SOTA-SK,Velky Radzim,09/04/2025,00:00:00,48.7775,20.3392,,OFF
Y,SOTA-SK,Velky Tribec,09/04/2025,00:00:00,48.4693,18.2395,,OFF
Y,SOTA-SK,Velky vrch,09/04/2025,00:00:00,48.4941,21.8127,,OFF
Y,SOTA-SK,Vepor,09/04/2025,00:00:00,48.7152,19.4582,,OFF
Y,SOTA-SK,Veterny vrch,09/04/2025,00:00:00,49.3357,20.51,,OFF
Y,SOTA-SK,Velka Brdarova grapa,09/04/2025,00:00:00,49.1969,19.9431,,OFF
Y,SOTA-SK,Velka Chochula,09/04/2025,00:00:00,48.8937,19.331,,OFF
Y,SOTA-SK,Velka Javorina,09/04/2025,00:00:00,49.1988,21.1463,,OFF
Y,SOTA-SK,Velka Kamenista,09/04/2025,00:00:00,49.196,19.8695,,OFF
Y,SOTA-SK,Velka Kopa,09/04/2025,00:00:00,49.2006,19.9744,,OFF
Y,SOTA-SK,Velka Raca,09/04/2025,00:00:00,49.4135,18.9687,,OFF
Y,SOTA-SK,Velka Vapenica,09/04/2025,00:00:00,48.9139,19.9818,,OFF
Y,SOTA-SK,Velka luka,09/04/2025,00:00:00,49.091,18.8137,,OFF
Y,SOTA-SK,Velke Vreteno,09/04/2025,00:00:00,49.274,18.7939,,OFF
Y,SOTA-SK,Velky Bok,09/04/2025,00:00:00,48.9434,19.8778,,OFF
