Group No,Group Name,Name,Sub Name,Repeater Call Sign,Gateway Call Sign,Frequency,Dup,Offset,Mode,TONE,Repeater Tone,RPT1USE,Position,Latitude,Longitude,UTC Offset
70,SOTA-Summits,OM/PO-053 Lipovi,Presovsk 555m,,,,,,GPS,,,,Exact,49.1668,21.7678,+1:00
70,SOTA-Summits,OE/KT-184 Lippek,Kaernten 1079m,,,,,,GPS,,,,Exact,46.7319,14.4986,+1:00
70,SOTA-Summits,OM/ZA-098 Liptov,Zilinsky 993m,,,,,,GPS,,,,Exact,49.1476,19.4304,+1:00
70,SOTA-Summits,OE/TL-009 Litnis,Tirol 2068m,,,,,,GPS,,,,Exact,47.4667,10.5633,+1:00
70,SOTA-Summits,OE/SB-429 Litzlk,Salzburg 1625m,,,,,,GPS,,,,Exact,47.5511,12.7785,+1:00
70,SOTA-Summits,OE/TI-867 Lizume,Tirol 2886m,,,,,,GPS,,,,Exact,47.1441,11.6305,+1:00
70,SOTA-Summits,OE/TI-819 Lochko,Tirol 3044m,,,,,,GPS,,,,Exact,47.0458,11.0092,+1:00
70,SOTA-Summits,OE/KT-097 Loible,Kaernten 1969m,,,,,,GPS,,,,Exact,46.4386,14.2992,+1:00
70,SOTA-Summits,OM/PO-002 Lomnic,Presovsk 2634m,,,,,,GPS,,,,Exact,49.1952,20.213,+1:00
70,SOTA-Summits,OM/BB-023 Lomne,Banskoby 908m,,,,,,GPS,,,,Exact,48.4952,19.1627,+1:00
70,SOTA-Summits,OM/ZA-041 Lomne,Zilinsky 1278m,,,,,,GPS,,,,Exact,49.1713,19.4718,+1:00
70,SOTA-Summits,OE/TI-252 Loreak,Tirol 2471m,,,,,,GPS,,,,Exact,47.3542,10.7714,+1:00
70,SOTA-Summits,OE/KT-325 Lorenz,Kaernten 2541m,,,,,,GPS,,,,Exact,46.8213,12.9896,+1:00
70,SOTA-Summits,OE/NO-114 Lorenz,Niederoes 883m,,,,,,GPS,,,,Exact,48.0236,15.5583,+1:00
70,SOTA-Summits,OE/TI-788 Lucken,Tirol 3100m,,,,,,GPS,,,,Exact,47.0875,12.5908,+1:00
70,SOTA-Summits,OE/ST-510 Lugaue,Steierma 2217m,,,,,,GPS,,,,Exact,47.5532,14.7224,+1:00
70,SOTA-Summits,OE/OO-419 Lugber,Oberoeste 916m,,,,,,GPS,,,,Exact,47.7446,13.496,+1:00
70,SOTA-Summits,OE/VB-459 Lugunt,Vorarlbe 1702m,,,,,,GPS,,,,Exact,47.3875,9.9894,+1:00
70,SOTA-Summits,OE/TI-043 Luibis,Tirol 3110m,,,,,,GPS,,,,Exact,47.0494,10.9036,+1:00
70,SOTA-Summits,OE/ST-496 Lukask,Steierma 1118m,,,,,,GPS,,,,Exact,47.1808,15.1233,+1:00
70,SOTA-Summits,OE/KT-055 Lumkof,Kaernten 2287m,,,,,,GPS,,,,Exact,46.7219,12.8433,+1:00
70,SOTA-Summits,OE/SB-351 Lungau,Salzburg 2477m,,,,,,GPS,,,,Exact,47.2725,13.625,+1:00
70,SOTA-Summits,OE/TL-006 Lunstk,Tirol 2143m,,,,,,GPS,,,,Exact,47.3958,11.6358,+1:00
70,SOTA-Summits,OE/NO-257 Lunzbe,Niederoes 1004m,,,,,,GPS,,,,Exact,47.8734,15.0258,+1:00
70,SOTA-Summits,OM/BB-054 Lucivn,Banskoby 959m,,,,,,GPS,,,,Exact,48.7738,19.0516,+1:00
70,SOTA-Summits,OM/ZA-034 Lysec,Zilinsky 1381m,,,,,,GPS,,,,Exact,48.9965,19.069,+1:00
70,SOTA-Summits,OM/ZA-050 Lysica,Zilinsky 1214m,,,,,,GPS,,,,Exact,49.2275,19.1837,+1:00
70,SOTA-Summits,OM/PO-046 Lysa S,Presovsk 696m,,,,,,GPS,,,,Exact,49.0842,21.23,+1:00
70,SOTA-Summits,OE/TI-759 Laenge,Tirol 3217m,,,,,,GPS,,,,Exact,47.07,11.0867,+1:00
70,SOTA-Summits,OE/OO-405 Laerch,Oberoeste 1282m,,,,,,GPS,,,,Exact,47.7256,14.515,+1:00
70,SOTA-Summits,OE/ST-044 Laerch,Steierma 2258m,,,,,,GPS,,,,Exact,47.3536,14.5214,+1:00
70,SOTA-Summits,OE/TI-982 Laerch,Tirol 2394m,,,,,,GPS,,,,Exact,47.2233,10.2308,+1:00
70,SOTA-Summits,OE/SB-397 Laerch,Salzburg 2388m,,,,,,GPS,,,,Exact,47.2319,12.6139,+1:00
70,SOTA-Summits,OE/OO-342 Laerme,Oberoeste 1477m,,,,,,GPS,,,,Exact,47.7928,14.7167,+1:00
70,SOTA-Summits,OE/TI-739 Loeche,Tirol 3324m,,,,,,GPS,,,,Exact,46.9592,10.7917,+1:00
70,SOTA-Summits,OE/TI-765 Loeffe,Tirol 3190m,,,,,,GPS,,,,Exact,47.0175,12.1642,+1:00
70,SOTA-Summits,OE/VB-391 Loeffe,Vorarlbe 1962m,,,,,,GPS,,,,Exact,47.2531,9.8275,+1:00
70,SOTA-Summits,OE/TI-028 Luesen,Tirol 3298m,,,,,,GPS,,,,Exact,47.0967,11.115,+1:00
70,SOTA-Summits,OM/TN-038 Macici,Trencian 758m,,,,,,GPS,,,,Exact,48.9592,18.335,+1:00
70,SOTA-Summits,OE/TI-844 Madaun,Tirol 2961m,,,,,,GPS,,,,Exact,47.0767,10.2975,+1:00
70,SOTA-Summits,OE/ST-287 Madere,Steierma 1050m,,,,,,GPS,,,,Exact,47.4194,15.2222,+1:00
70,SOTA-Summits,OE/TI-810 Madlei,Tirol 2907m,,,,,,GPS,,,,Exact,47.0172,10.2489,+1:00
70,SOTA-Summits,OE/KT-188 Magdal,Kaernten 1059m,,,,,,GPS,,,,Exact,46.7278,14.4289,+1:00
70,SOTA-Summits,OE/ST-534 Magdwi,Steierma 1644m,,,,,,GPS,,,,Exact,47.4486,14.7947,+1:00
70,SOTA-Summits,OE/KT-315 Magern,Kaernten 2640m,,,,,,GPS,,,,Exact,46.9613,12.996,+1:00
70,SOTA-Summits,OM/BB-018 Magnet,Banskoby 964m,,,,,,GPS,,,,Exact,48.7159,19.89,+1:00
70,SOTA-Summits,OM/TN-002 Magura,Trencian 1141m,,,,,,GPS,,,,Exact,48.8679,18.5293,+1:00
70,SOTA-Summits,OM/ZA-046 Magura,Zilinsky 1232m,,,,,,GPS,,,,Exact,49.2963,19.7942,+1:00
70,SOTA-Summits,OM/ZA-056 Magura,Zilinsky 1171m,,,,,,GPS,,,,Exact,49.1581,19.3872,+1:00
70,SOTA-Summits,OM/ZA-104 Magura,Zilinsky 920m,,,,,,GPS,,,,Exact,49.2623,18.9322,+1:00
70,SOTA-Summits,OE/ST-338 Maiera,Steierma 2356m,,,,,,GPS,,,,Exact,47.3478,14.7139,+1:00
70,SOTA-Summits,OE/TI-895 Mairsp,Tirol 2780m,,,,,,GPS,,,,Exact,47.0033,11.2058,+1:00
70,SOTA-Summits,OE/NO-297 Maisbe,Niederoes 942m,,,,,,GPS,,,,Exact,47.9342,14.8858,+1:00
70,SOTA-Summits,OE/TI-674 Maista,Tirol 998m,,,,,,GPS,,,,Exact,47.5833,12.1308,+1:00
70,SOTA-Summits,OE/NO-241 Maissz,Niederoes 1075m,,,,,,GPS,,,,Exact,47.8572,15.0809,+1:00
70,SOTA-Summits,OM/PO-034 Makovi,Presovsk 981m,,,,,,GPS,,,,Exact,48.8523,21.4917,+1:00
70,SOTA-Summits,OE/TI-132 Malgru,Tirol 2749m,,,,,,GPS,,,,Exact,47.2006,11.5883,+1:00
70,SOTA-Summits,OM/ZA-084 Mala S,Zilinsky 1485m,,,,,,GPS,,,,Exact,49.0062,19.2062,+1:00
70,SOTA-Summits,OM/BB-044 Mala S,Banskoby 1204m,,,,,,GPS,,,,Exact,48.7751,19.9247,+1:00
70,SOTA-Summits,OM/ZA-015 Maly K,Zilinsky 1671m,,,,,,GPS,,,,Exact,49.1814,18.9932,+1:00
70,SOTA-Summits,OM/TN-021 Maly M,Trencian 813m,,,,,,GPS,,,,Exact,49.1486,18.5067,+1:00
70,SOTA-Summits,OE/NO-267 Mandls,Niederoes 874m,,,,,,GPS,,,,Exact,48.7324,14.8086,+1:00
70,SOTA-Summits,OE/SB-101 Manlit,Salzburg 2247m,,,,,,GPS,,,,Exact,47.3275,12.5419,+1:00
70,SOTA-Summits,OE/SB-381 Marchk,Salzburg 2661m,,,,,,GPS,,,,Exact,47.111,13.3471,+1:00
70,SOTA-Summits,OE/TI-240 Marchk,Tirol 2499m,,,,,,GPS,,,,Exact,47.2511,11.8061,+1:00
70,SOTA-Summits,OE/TI-951 Marchr,Tirol 2620m,,,,,,GPS,,,,Exact,47.1725,11.3083,+1:00
70,SOTA-Summits,OE/TI-954 Marchs,Tirol 2609m,,,,,,GPS,,,,Exact,47.315,10.375,+1:00
70,SOTA-Summits,OE/KT-298 Marese,Kaernten 2916m,,,,,,GPS,,,,Exact,47.0045,13.2295,+1:00
70,SOTA-Summits,OM/TT-002 Marhat,Trnavsky 748m,,,,,,GPS,,,,Exact,48.595,17.9703,+1:00
70,SOTA-Summits,OE/KT-215 Maria ,Kaernten 746m,,,,,,GPS,,,,Exact,46.6675,14.3447,+1:00
70,SOTA-Summits,OE/SB-441 Martin,Salzburg 1327m,,,,,,GPS,,,,Exact,47.6492,12.61,+1:00
70,SOTA-Summits,OE/ST-267 Masenb,Steierma 1261m,,,,,,GPS,,,,Exact,47.3492,15.8753,+1:00
70,SOTA-Summits,OE/OO-430 Mathau,Oberoeste 718m,,,,,,GPS,,,,Exact,47.9406,14.4064,+1:00
70,SOTA-Summits,OE/KT-128 Matsch,Kaernten 1691m,,,,,,GPS,,,,Exact,46.4894,14.1375,+1:00
70,SOTA-Summits,OE/KT-137 Matzen,Kaernten 1627m,,,,,,GPS,,,,Exact,46.5089,14.3622,+1:00
70,SOTA-Summits,OE/SB-153 Maurer,Salzburg 2074m,,,,,,GPS,,,,Exact,47.3303,12.6983,+1:00
70,SOTA-Summits,OE/OO-330 Mayrho,Oberoeste 654m,,,,,,GPS,,,,Exact,48.3675,13.93,+1:00
70,SOTA-Summits,OE/ST-504 Mellec,Steierma 2365m,,,,,,GPS,,,,Exact,47.2823,14.1282,+1:00
70,SOTA-Summits,OE/TI-795 Merbsp,Tirol 3090m,,,,,,GPS,,,,Exact,47.025,12.1475,+1:00
70,SOTA-Summits,OE/ST-157 Messne,Steierma 1835m,,,,,,GPS,,,,Exact,47.56,15.0858,+1:00
70,SOTA-Summits,OE/OO-427 Michae,Oberoeste 748m,,,,,,GPS,,,,Exact,48.6031,14.0036,+1:00
70,SOTA-Summits,OE/TL-051 Miesbe,Tirol 968m,,,,,,GPS,,,,Exact,47.6517,12.305,+1:00
70,SOTA-Summits,OE/OO-373 Miesen,Oberoeste 993m,,,,,,GPS,,,,Exact,47.8678,13.6331,+1:00
70,SOTA-Summits,OE/ST-539 Miesko,Steierma 1554m,,,,,,GPS,,,,Exact,47.6592,15.1792,+1:00
70,SOTA-Summits,OE/KT-367 Minach,Kaernten 1054m,,,,,,GPS,,,,Exact,46.9571,14.4311,+1:00
70,SOTA-Summits,OE/KT-138 Minich,Kaernten 1624m,,,,,,GPS,,,,Exact,46.5208,14.5147,+1:00
70,SOTA-Summits,OM/PO-019 Mincol,Presovsk 1157m,,,,,,GPS,,,,Exact,49.2346,20.9892,+1:00
70,SOTA-Summits,OM/ZA-032 Mincol,Zilinsky 1394m,,,,,,GPS,,,,Exact,49.2719,19.2467,+1:00
70,SOTA-Summits,OE/KT-082 Mirnoc,Kaernten 2110m,,,,,,GPS,,,,Exact,46.7589,13.7147,+1:00
70,SOTA-Summits,OE/ST-481 Mittag,Steierma 938m,,,,,,GPS,,,,Exact,47.2879,14.9253,+1:00
70,SOTA-Summits,OE/VB-469 Mittag,Vorarlbe 1637m,,,,,,GPS,,,,Exact,47.3375,9.9839,+1:00
70,SOTA-Summits,OE/KT-074 Mittag,Kaernten 2145m,,,,,,GPS,,,,Exact,46.5067,13.9519,+1:00
70,SOTA-Summits,OE/TI-555 Mittag,Tirol 1595m,,,,,,GPS,,,,Exact,47.5103,12.1511,+1:00
70,SOTA-Summits,OE/KT-407 Mittag,Kaernten 2434m,,,,,,GPS,,,,Exact,46.9012,13.1105,+1:00
70,SOTA-Summits,OE/NO-212 Mitter,Niederoes 1496m,,,,,,GPS,,,,Exact,47.7681,15.5733,+1:00
70,SOTA-Summits,OE/NO-293 Mitter,Niederoes 990m,,,,,,GPS,,,,Exact,47.9058,15.7533,+1:00
70,SOTA-Summits,OE/OO-359 Mitter,Oberoeste 1145m,,,,,,GPS,,,,Exact,47.8519,14.4069,+1:00
70,SOTA-Summits,OE/ST-374 Mitter,Steierma 1046m,,,,,,GPS,,,,Exact,47.5417,14.2617,+1:00
70,SOTA-Summits,OE/ST-584 Mitter,Steierma 978m,,,,,,GPS,,,,Exact,47.6659,14.9959,+1:00
70,SOTA-Summits,OE/ST-499 Mitter,Steierma 2469m,,,,,,GPS,,,,Exact,47.2966,13.9727,+1:00
70,SOTA-Summits,OE/TI-818 Mitter,Tirol 3044m,,,,,,GPS,,,,Exact,47.04,12.4517,+1:00
70,SOTA-Summits,OE/SB-318 Mitter,Salzburg 2206m,,,,,,GPS,,,,Exact,47.475,12.7586,+1:00
70,SOTA-Summits,OE/TI-238 Mitter,Tirol 2506m,,,,,,GPS,,,,Exact,47.5494,12.6286,+1:00
70,SOTA-Summits,OE/ST-582 Mitter,Steierma 1047m,,,,,,GPS,,,,Exact,47.6132,14.8472,+1:00
70,SOTA-Summits,OE/OO-148 Mitter,Oberoeste 2925m,,,,,,GPS,,,,Exact,47.4753,13.5958,+1:00
70,SOTA-Summits,OE/TI-955 Mittle,Tirol 2608m,,,,,,GPS,,,,Exact,47.3533,11.3758,+1:00
70,SOTA-Summits,OE/TI-248 Mittle,Tirol 2496m,,,,,,GPS,,,,Exact,47.3358,10.5925,+1:00
70,SOTA-Summits,OE/VB-536 Mittle,Vorarlbe 2556m,,,,,,GPS,,,,Exact,47.21059,10.19182,+1:00
70,SOTA-Summits,OE/KT-281 Mittle,Kaernten 3358m,,,,,,GPS,,,,Exact,47.1279,12.7132,+1:00
70,SOTA-Summits,OE/TI-814 Mittle,Tirol 3060m,,,,,,GPS,,,,Exact,46.8733,10.6192,+1:00
70,SOTA-Summits,OE/TI-853 Mittle,Tirol 2911m,,,,,,GPS,,,,Exact,47.0775,10.7875,+1:00
70,SOTA-Summits,OE/KT-293 Mittle,Kaernten 2931m,,,,,,GPS,,,,Exact,47.0684,13.279,+1:00
70,SOTA-Summits,OM/ZA-095 Mnich,Zilinsky 1150m,,,,,,GPS,,,,Exact,49.0015,19.7874,+1:00
70,SOTA-Summits,OE/ST-463 Moar z,Steierma 1461m,,,,,,GPS,,,,Exact,47.2168,14.9583,+1:00
70,SOTA-Summits,OE/VB-140 Mohnen,Vorarlbe 2542m,,,,,,GPS,,,,Exact,47.2322,10.1022,+1:00
70,SOTA-Summits,OE/VB-464 Mohren,Vorarlbe 1645m,,,,,,GPS,,,,Exact,47.3603,10.025,+1:00
70,SOTA-Summits,OE/TI-423 Mondsc,Tirol 2106m,,,,,,GPS,,,,Exact,47.4661,11.6133,+1:00
70,SOTA-Summits,OE/KT-324 Moritz,Kaernten 2544m,,,,,,GPS,,,,Exact,46.8131,13.0006,+1:00
70,SOTA-Summits,OE/ST-134 Moschk,Steierma 1916m,,,,,,GPS,,,,Exact,46.8227,14.9912,+1:00
70,SOTA-Summits,OE/TI-940 Moserk,Tirol 2533m,,,,,,GPS,,,,Exact,47.3974,11.4696,+1:00
70,SOTA-Summits,OE/SB-017 Moserm,Salzburg 2680m,,,,,,GPS,,,,Exact,47.2061,13.3958,+1:00
70,SOTA-Summits,OE/KT-376 Motsch,Kaernten 798m,,,,,,GPS,,,,Exact,46.6348,14.9157,+1:00
70,SOTA-Summits,OM/KE-016 Mosnik,Kosicky 911m,,,,,,GPS,,,,Exact,48.7951,21.5412,+1:00
70,SOTA-Summits,OM/ZA-073 Mravec,Zilinsky 993m,,,,,,GPS,,,,Exact,49.2713,19.0122,+1:00
70,SOTA-Summits,OM/PO-087 Muchov,Presovsk 472m,,,,,,GPS,,,,Exact,49.1408,21.5929,+1:00
70,SOTA-Summits,OE/KT-297 Mullet,Kaernten 2918m,,,,,,GPS,,,,Exact,46.9152,12.8308,+1:00
70,SOTA-Summits,OE/TI-031 Muntan,Tirol 3232m,,,,,,GPS,,,,Exact,47.0736,12.5889,+1:00
70,SOTA-Summits,OE/TI-929 Munzal,Tirol 2682m,,,,,,GPS,,,,Exact,46.8458,12.585,+1:00
70,SOTA-Summits,OE/KT-290 Muraue,Kaernten 2984m,,,,,,GPS,,,,Exact,47.0223,13.0493,+1:00
70,SOTA-Summits,OE/KT-382 Muraun,Kaernten 708m,,,,,,GPS,,,,Exact,46.7478,14.3646,+1:00
70,SOTA-Summits,OE/TI-776 Murkar,Tirol 3150m,,,,,,GPS,,,,Exact,47.0242,11.0358,+1:00
70,SOTA-Summits,OE/TI-121 Muttek,Tirol 2774m,,,,,,GPS,,,,Exact,47.2672,10.6517,+1:00
70,SOTA-Summits,OE/TI-270 Muttek,Tirol 2431m,,,,,,GPS,,,,Exact,47.275,10.3083,+1:00
70,SOTA-Summits,OE/VB-335 Muttjo,Vorarlbe 2075m,,,,,,GPS,,,,Exact,47.0983,10.0278,+1:00
70,SOTA-Summits,OE/NO-290 Maeuer,Niederoes 1031m,,,,,,GPS,,,,Exact,47.935,15.2783,+1:00
70,SOTA-Summits,OE/KT-354 Moedri,Kaernten 1693m,,,,,,GPS,,,,Exact,46.9326,14.1406,+1:00
70,SOTA-Summits,OE/VB-422 Moerze,Vorarlbe 1830m,,,,,,GPS,,,,Exact,47.3464,9.8111,+1:00
70,SOTA-Summits,OE/KT-257 Moesch,Kaernten 1911m,,,,,,GPS,,,,Exact,46.6637,13.3892,+1:00
70,SOTA-Summits,OE/TI-673 Moesla,Tirol 1109m,,,,,,GPS,,,,Exact,47.4742,12.0922,+1:00
70,SOTA-Summits,OE/SB-452 Muehls,Salzburg 1059m,,,,,,GPS,,,,Exact,47.752,13.1269,+1:00
70,SOTA-Summits,OE/KT-377 Na Pet,Kaernten 782m,,,,,,GPS,,,,Exact,46.5733,14.4528,+1:00
70,SOTA-Summits,OE/TL-024 Nachts,Tirol 1886m,,,,,,GPS,,,,Exact,47.4167,12.2467,+1:00
70,SOTA-Summits,OM/BB-043 Nad Uh,Banskoby 1229m,,,,,,GPS,,,,Exact,48.9376,19.0395,+1:00
70,SOTA-Summits,OE/TI-212 Namlos,Tirol 2553m,,,,,,GPS,,,,Exact,47.3233,10.6417,+1:00
70,SOTA-Summits,OE/TI-779 Napfsp,Tirol 3144m,,,,,,GPS,,,,Exact,47.06,12.04,+1:00
70,SOTA-Summits,OE/ST-505 Narren,Steierma 2336m,,,,,,GPS,,,,Exact,47.2552,14.1002,+1:00
70,SOTA-Summits,OE/TI-663 Natter,Tirol 1618m,,,,,,GPS,,,,Exact,47.5725,11.7497,+1:00
70,SOTA-Summits,OE/TI-050 Nauder,Tirol 3042m,,,,,,GPS,,,,Exact,46.8644,10.6242,+1:00
70,SOTA-Summits,OE/SB-387 Nebelk,Salzburg 2535m,,,,,,GPS,,,,Exact,47.1432,13.3362,+1:00
70,SOTA-Summits,OE/NO-254 Nebels,Niederoes 1009m,,,,,,GPS,,,,Exact,47.8396,15.8654,+1:00
70,SOTA-Summits,OE/TI-638 Nederj,Tirol 2142m,,,,,,GPS,,,,Exact,47.1828,11.3369,+1:00
70,SOTA-Summits,OE/TI-037 Nederk,Tirol 3163m,,,,,,GPS,,,,Exact,46.9069,11.0089,+1:00
70,SOTA-Summits,OE/TI-843 Nestsp,Tirol 2966m,,,,,,GPS,,,,Exact,47.115,11.7583,+1:00
70,SOTA-Summits,OE/ST-553 Neunko,Steierma 1363m,,,,,,GPS,,,,Exact,47.705,15.3542,+1:00
70,SOTA-Summits,OE/ST-523 Neuste,Steierma 1870m,,,,,,GPS,,,,Exact,47.6695,13.9372,+1:00
70,SOTA-Summits,OM/PO-030 Nezabe,Presovsk 1023m,,,,,,GPS,,,,Exact,48.9279,22.2293,+1:00
70,SOTA-Summits,OE/OO-026 Nieder,Oberoeste 1827m,,,,,,GPS,,,,Exact,47.6081,13.5789,+1:00
70,SOTA-Summits,OM/ZA-058 Nizna ,Zilinsky 1162m,,,,,,GPS,,,,Exact,49.0813,19.1227,+1:00
70,SOTA-Summits,OE/TI-794 Nockwa,Tirol 3092m,,,,,,GPS,,,,Exact,47.0367,11.175,+1:00
70,SOTA-Summits,OE/TL-056 Noeck,Tirol 1218m,,,,,,GPS,,,,Exact,47.56,11.9961,+1:00
70,SOTA-Summits,OE/ST-404 Nojer,Steierma 1492m,,,,,,GPS,,,,Exact,47.5531,14.1053,+1:00
70,SOTA-Summits,OE/TI-891 Noname,Tirol 2802m,,,,,,GPS,,,,Exact,47.1717,10.4392,+1:00
70,SOTA-Summits,OE/TI-067 Nussin,Tirol 2989m,,,,,,GPS,,,,Exact,47.0517,12.5531,+1:00
70,SOTA-Summits,OE/TI-731 Noerdl,Tirol 3368m,,,,,,GPS,,,,Exact,47.0492,12.26,+1:00
70,SOTA-Summits,OE/TI-855 Noerdl,Tirol 2902m,,,,,,GPS,,,,Exact,46.945,12.1925,+1:00
70,SOTA-Summits,OE/SB-414 Oberer,Salzburg 2175m,,,,,,GPS,,,,Exact,47.3326,12.6701,+1:00
70,SOTA-Summits,OE/NO-266 Oberho,Niederoes 889m,,,,,,GPS,,,,Exact,47.9875,15.8033,+1:00
70,SOTA-Summits,OE/OO-383 Oberri,Oberoeste 806m,,,,,,GPS,,,,Exact,47.9275,13.9036,+1:00
70,SOTA-Summits,OE/NO-032 Obersb,Niederoes 1467m,,,,,,GPS,,,,Exact,47.8147,15.6656,+1:00
70,SOTA-Summits,OM/PO-036 Oblik,Presovsk 925m,,,,,,GPS,,,,Exact,48.9735,21.473,+1:00
70,SOTA-Summits,OE/KT-307 Ochenl,Kaernten 2778m,,,,,,GPS,,,,Exact,46.9793,13.2683,+1:00
70,SOTA-Summits,OE/TI-823 Ochsen,Tirol 3029m,,,,,,GPS,,,,Exact,47.0267,11.26,+1:00
70,SOTA-Summits,OE/TI-255 Ochsen,Tirol 2469m,,,,,,GPS,,,,Exact,47.2753,12.0786,+1:00
70,SOTA-Summits,OE/SB-406 Ochsen,Salzburg 2282m,,,,,,GPS,,,,Exact,46.9868,13.7958,+1:00
70,SOTA-Summits,OE/TI-784 Ochsne,Tirol 3107m,,,,,,GPS,,,,Exact,47.0442,11.8158,+1:00
70,SOTA-Summits,OE/TI-974 Ofelek,Tirol 2478m,,,,,,GPS,,,,Exact,47.4042,11.1508,+1:00
70,SOTA-Summits,OE/ST-563 Ofen,Steierma 1256m,,,,,,GPS,,,,Exact,47.2144,14.2213,+1:00
70,SOTA-Summits,OE/ST-354 Ofnerk,Steierma 1666m,,,,,,GPS,,,,Exact,47.1219,14.93,+1:00
70,SOTA-Summits,OM/ZA-025 Ohnist,Zilinsky 1538m,,,,,,GPS,,,,Exact,48.9756,19.7058,+1:00
70,SOTA-Summits,OE/ST-188 Oischi,Steierma 1699m,,,,,,GPS,,,,Exact,47.5958,15.2678,+1:00
70,SOTA-Summits,OE/KT-088 Oister,Kaernten 2052m,,,,,,GPS,,,,Exact,46.5658,13.4994,+1:00
70,SOTA-Summits,OE/KT-142 Oistra,Kaernten 1577m,,,,,,GPS,,,,Exact,46.5097,14.6433,+1:00
70,SOTA-Summits,OE/TI-012 Olpere,Tirol 3476m,,,,,,GPS,,,,Exact,47.0533,11.6589,+1:00
70,SOTA-Summits,OE/VB-535 Omessp,Vorarlbe 2589m,,,,,,GPS,,,,Exact,47.0938,10.0794,+1:00
70,SOTA-Summits,OE/TI-995 Ortsko,Tirol 2314m,,,,,,GPS,,,,Exact,47.3142,10.615,+1:00
70,SOTA-Summits,OM/KE-025 Osadni,Kosicky 1185m,,,,,,GPS,,,,Exact,48.6704,20.7369,+1:00
70,SOTA-Summits,OM/TN-029 Osecny,Trencian 551m,,,,,,GPS,,,,Exact,48.5961,18.3883,+1:00
70,SOTA-Summits,OM/ZA-086 Osnica,Zilinsky 1362m,,,,,,GPS,,,,Exact,49.2199,19.1243,+1:00
70,SOTA-Summits,OM/ZA-014 Osobit,Zilinsky 1687m,,,,,,GPS,,,,Exact,49.2613,19.7215,+1:00
70,SOTA-Summits,OE/ST-223 Osser,Steierma 1548m,,,,,,GPS,,,,Exact,47.3442,15.5011,+1:00
70,SOTA-Summits,OE/OO-391 Ostraw,Oberoeste 1823m,,,,,,GPS,,,,Exact,47.6847,14.0903,+1:00
70,SOTA-Summits,OM/ZA-020 Ostred,Zilinsky 1592m,,,,,,GPS,,,,Exact,48.9021,19.0792,+1:00
70,SOTA-Summits,OM/BB-012 Ostra,Banskoby 1011m,,,,,,GPS,,,,Exact,48.6253,19.9168,+1:00
70,SOTA-Summits,OM/TN-016 Ostra ,Trencian 909m,,,,,,GPS,,,,Exact,49.0221,18.407,+1:00
70,SOTA-Summits,OM/ZA-068 Ostre,Zilinsky 1067m,,,,,,GPS,,,,Exact,49.1366,19.2103,+1:00
70,SOTA-Summits,OM/ZA-103 Ostre,Zilinsky 930m,,,,,,GPS,,,,Exact,49.2406,19.1466,+1:00
70,SOTA-Summits,OM/BB-058 Ostroz,Banskoby 876m,,,,,,GPS,,,,Exact,48.4982,19.3778,+1:00
70,SOTA-Summits,OM/KE-009 Ostry ,Kosicky 1082m,,,,,,GPS,,,,Exact,48.8576,20.8693,+1:00
70,SOTA-Summits,OM/TN-037 Ostry ,Trencian 767m,,,,,,GPS,,,,Exact,48.8479,18.1251,+1:00
70,SOTA-Summits,OE/KT-369 Oswald,Kaernten 963m,,,,,,GPS,,,,Exact,46.6492,13.8536,+1:00
70,SOTA-Summits,OM/PO-074 Pacuto,Presovsk 650m,,,,,,GPS,,,,Exact,49.3273,21.6835,+1:00
70,SOTA-Summits,OE/TI-642 Padaun,Tirol 2066m,,,,,,GPS,,,,Exact,47.0428,11.5072,+1:00
70,SOTA-Summits,OE/SB-388 Palfne,Salzburg 2531m,,,,,,GPS,,,,Exact,47.0848,13.1802,+1:00
70,SOTA-Summits,OE/KT-109 Palnoc,Kaernten 1901m,,,,,,GPS,,,,Exact,46.7139,13.7383,+1:00
70,SOTA-Summits,OM/BB-049 Pansky,Banskoby 1100m,,,,,,GPS,,,,Exact,48.7981,19.1499,+1:00
70,SOTA-Summits,OM/BB-021 Parada,Banskoby 939m,,,,,,GPS,,,,Exact,48.4628,18.8743,+1:00
70,SOTA-Summits,OM/ZA-037 Parac,Zilinsky 1325m,,,,,,GPS,,,,Exact,49.3243,19.2158,+1:00
70,SOTA-Summits,OE/ST-380 Parmas,Steierma 785m,,,,,,GPS,,,,Exact,47.2247,15.3139,+1:00
70,SOTA-Summits,OE/TI-053 Parsei,Tirol 3036m,,,,,,GPS,,,,Exact,47.1744,10.4783,+1:00
70,SOTA-Summits,OE/TL-041 Paster,Tirol 1326m,,,,,,GPS,,,,Exact,47.7083,12.2142,+1:00
70,SOTA-Summits,OM/PO-083 Patria,Presovsk 532m,,,,,,GPS,,,,Exact,49.0088,22.1163,+1:00
70,SOTA-Summits,OE/ST-363 Patsch,Steierma 1271m,,,,,,GPS,,,,Exact,47.2806,15.6006,+1:00
70,SOTA-Summits,OE/TI-358 Patsch,Tirol 2246m,,,,,,GPS,,,,Exact,47.2089,11.4608,+1:00
70,SOTA-Summits,OE/NO-058 Paulma,Niederoes 1248m,,,,,,GPS,,,,Exact,47.8817,15.5678,+1:00
70,SOTA-Summits,OM/KE-021 Pavlov,Kosicky 611m,,,,,,GPS,,,,Exact,48.576,20.7025,+1:00
