callsign,name,band,freq_tx,freq_rx,ctcss_tx,ctcss_rx,c4fm,dmr,dmr_id,dmr_cc,dstar,dstar_rpt1,dstar_rpt2,fm,landmark,state,country,country_code,loc_exact,lat,long,locator,sea_level,skip,scan_group,source_id,source_name,source_provider,source_type,source_license,source_url,offset,dup,ctcss,simplex,split,multimode,name_formatted,distance,heading
OE/KT-277,Bleiberg,,,,,,False,False,,,False,,,False,,Kärnten,Austria,AUT,True,46.5747,13.9628,JN66XN,772,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/KT-277,,
OE/SB-056,Bleikogel,,,,,,False,False,,,False,,,False,,Salzburg,Austria,AUT,True,47.5142,13.2983,JN67PM,2411,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/SB-056,,
OE/TI-369,Bleispitze,,,,,,False,False,,,False,,,False,,Tirol,Austria,AUT,True,47.3983,10.8183,JN57JJ,2225,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/TI-369,,
OE/SB-338,Blessachkopf,,,,,,False,False,,,False,,,False,,Salzburg,Austria,AUT,True,47.1808,12.4008,JN67EE,3050,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/SB-338,,
OE/TI-711,Bliggspitze,,,,,,False,False,,,False,,,False,,Tirol,Austria,AUT,True,46.9183,10.7858,JN56JW,3453,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/TI-711,,
OE/TI-791,Blockkogel,,,,,,False,False,,,False,,,False,,Tirol,Austria,AUT,True,47.085,10.8808,JN57KC,3097,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/TI-791,,
OE/ST-181,Blosen,,,,,,False,False,,,False,,,False,,Steiermark,Austria,AUT,True,47.5006,14.2714,JN77DM,1724,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/ST-181,,
OE/SB-343,Blutspitze,,,,,,False,False,,,False,,,False,,Salzburg,Austria,AUT,True,47.2492,13.685,JN67UF,2626,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/SB-343,,
OE/SB-426,Blümeck,,,,,,False,False,,,False,,,False,,Salzburg,Austria,AUT,True,47.385,13.3414,JN67QJ,1695,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/SB-426,,
OM/ZA-064,Boboty,,,,,,False,False,,,False,,,False,,Žilinský,Slovakia,SVK,True,49.244,19.0602,JN99MF,1086,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OM/ZA-064,,
OE/KT-408,Bockbühel,,,,,,False,False,,,False,,,False,,Kärnten,Austria,AUT,True,46.9556,14.0106,JN76AW,1677,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/KT-408,,
OE/TI-919,Bockkarspitzen,,,,,,False,False,,,False,,,False,,Tirol,Austria,AUT,True,47.2561,10.5683,JN57GG,2602,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/TI-919,,
OE/VB-495,Bocksberg,,,,,,False,False,,,False,,,False,,Vorarlberg,Austria,AUT,True,47.3608,9.7575,JN47VI,1461,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/VB-495,,
OE/ST-352,Bocksruck,,,,,,False,False,,,False,,,False,,Steiermark,Austria,AUT,True,47.2228,14.3931,JN77EF,1763,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/ST-352,,
OE/TI-111,Bockstein,,,,,,False,False,,,False,,,False,,Tirol,Austria,AUT,True,46.8533,12.5353,JN66GU,2805,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/TI-111,,
OE/SB-256,Bodenberg,,,,,,False,False,,,False,,,False,,Salzburg,Austria,AUT,True,47.5964,13.4444,JN67RO,1523,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/SB-256,,
OE/OO-246,Bodenwies,,,,,,False,False,,,False,,,False,,Oberösterreich,Austria,AUT,True,47.7517,14.5664,JN77GS,1540,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/OO-246,,
OM/PO-065,Bodoň,,,,,,False,False,,,False,,,False,,Prešovský,Slovakia,SVK,True,48.9402,21.4073,KN08QW,868,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OM/PO-065,,
OM/KE-018,Bogota,,,,,,False,False,,,False,,,False,,Košický,Slovakia,SVK,True,48.7011,21.5165,KN08SQ,856,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OM/KE-018,,
OM/ZA-028,Borišov,,,,,,False,False,,,False,,,False,,Žilinský,Slovakia,SVK,True,48.9413,19.0892,JN98NW,1510,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OM/ZA-028,,
OM/PO-070,Borsuk,,,,,,False,False,,,False,,,False,,Prešovský,Slovakia,SVK,True,49.0977,22.2575,KN19DC,725,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OM/PO-070,,
OE/ST-118,Bosruck,,,,,,False,False,,,False,,,False,,Steiermark,Austria,AUT,True,47.623,14.3461,JN77EO,1992,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/ST-118,,
OE/ST-601,Brachkogel,,,,,,False,False,,,False,,,False,,Steiermark,Austria,AUT,True,47.68975,15.38555,JN77QQ,1524,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/ST-601,,
OM/PO-059,Brada,,,,,,False,False,,,False,,,False,,Prešovský,Slovakia,SVK,True,49.0217,20.0162,KN09AA,1111,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OM/PO-059,,
OM/PO-007,Bradavica,,,,,,False,False,,,False,,,False,,Prešovský,Slovakia,SVK,True,49.1713,20.1558,KN09BE,2476,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OM/PO-007,,
OM/KE-032,Bradlo,,,,,,False,False,,,False,,,False,,Košický,Slovakia,SVK,True,48.6143,21.4303,KN08RO,840,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OM/KE-032,,
OM/TN-045,Bradlo,,,,,,False,False,,,False,,,False,,Trenciansky,Slovakia,SVK,True,48.6814,17.5681,JN88SQ,543,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OM/TN-045,,
OE/ST-403,Brandangerkogel,,,,,,False,False,,,False,,,False,,Steiermark,Austria,AUT,True,47.5439,14.0728,JN77AN,1508,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/ST-403,,
OE/OO-367,Brandberg,,,,,,False,False,,,False,,,False,,Oberösterreich,Austria,AUT,True,47.7664,13.9675,JN67XS,1074,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/OO-367,,
OE/SB-025,Brandhorn,,,,,,False,False,,,False,,,False,,Salzburg,Austria,AUT,True,47.4475,13.0044,JN67MK,2610,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/SB-025,,
OE/TI-948,Brandlspitze,,,,,,False,False,,,False,,,False,,Tirol,Austria,AUT,True,47.3636,11.5081,JN57SI,2626,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/TI-948,,
OE/NO-221,Brandmäuer,,,,,,False,False,,,False,,,False,,Niederösterreich,Austria,AUT,True,47.9094,15.2578,JN77PV,1277,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/NO-221,,
OE/VB-529,Brandner Mitagsspitze,,,,,,False,False,,,False,,,False,,Vorarlberg,Austria,AUT,True,47.0891,9.7633,JN47VC,2557,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/VB-529,,
OE/ST-114,Brandstein,,,,,,False,False,,,False,,,False,,Steiermark,Austria,AUT,True,47.6008,14.9831,JN77LO,2003,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/ST-114,,
OE/NO-174,Brandstetterkogel (Brandstetterkogelhütte),,,,,,False,False,,,False,,,False,,Niederösterreich,Austria,AUT,True,48.2186,14.8789,JN78KF,569,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/NO-174,,
OM/ZA-093,Brankov,,,,,,False,False,,,False,,,False,,Žilinský,Slovakia,SVK,True,49.0051,19.3094,JN99PA,1176,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OM/ZA-093,,
OE/VB-094,Braunarlspitze,,,,,,False,False,,,False,,,False,,Vorarlberg,Austria,AUT,True,47.2294,10.0642,JN57AF,2649,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/VB-094,,
OE/SB-196,Braunedlkogel,,,,,,False,False,,,False,,,False,,Salzburg,Austria,AUT,True,47.6353,13.45,JN67RP,1894,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/SB-196,,
OE/ST-581,Braunhuberkogel,,,,,,False,False,,,False,,,False,,Steiermark,Austria,AUT,True,47.3949,15.4012,JN77QJ,1073,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/ST-581,,
OE/NO-197,Braunsberg,,,,,,False,False,,,False,,,False,,Niederösterreich,Austria,AUT,True,48.1531,16.9575,JN88LD,346,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/NO-197,,
OE/ST-077,Breiteckkoppe,,,,,,False,False,,,False,,,False,,Steiermark,Austria,AUT,True,47.3711,14.2367,JN77CI,2144,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/ST-077,,
OE/OO-346,Breitenberg,,,,,,False,False,,,False,,,False,,Oberösterreich,Austria,AUT,True,47.7722,13.5153,JN67SS,1412,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/OO-346,,
OE/OO-303,Breitenstein,,,,,,False,False,,,False,,,False,,Oberösterreich,Austria,AUT,True,48.415,14.2742,JN78DJ,956,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/OO-303,,
OE/TI-632,Breitenstein,,,,,,False,False,,,False,,,False,,Tirol,Austria,AUT,True,46.7472,12.6061,JN66HR,2304,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/TI-632,,
OE/TI-747,Breiter Grieskogel,,,,,,False,False,,,False,,,False,,Tirol,Austria,AUT,True,47.1008,11.0233,JN57MC,3287,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/TI-747,,
OE/KT-357,Breiter Gupf,,,,,,False,False,,,False,,,False,,Kärnten,Austria,AUT,True,46.4555,14.3577,JN76EK,1550,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/KT-357,,
OE/SB-373,Breitfuß,,,,,,False,False,,,False,,,False,,Salzburg,Austria,AUT,True,47.1945,12.3208,JN67DE,2853,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/SB-373,,
OE/TI-959,Breitgrieskarspitze,,,,,,False,False,,,False,,,False,,Tirol,Austria,AUT,True,47.4075,11.3783,JN57QJ,2590,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/TI-959,,
OE/SB-036,Breithorn,,,,,,False,False,,,False,,,False,,Salzburg,Austria,AUT,True,47.4572,12.9031,JN67KK,2504,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/SB-036,,
OE/VB-331,Breithorn,,,,,,False,False,,,False,,,False,,Vorarlberg,Austria,AUT,True,47.2114,9.9142,JN47WF,2081,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/VB-331,,
OE/VB-532,Breithorn,,,,,,False,False,,,False,,,False,,Vorarlberg,Austria,AUT,True,47.1791,9.8641,JN47WE,2009,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/VB-532,,
OE/KT-403,Breitkopf,,,,,,False,False,,,False,,,False,,Kärnten,Austria,AUT,True,47.1137,12.7343,JN67IC,3154,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/KT-403,,
OE/KT-254,Breitriegel,,,,,,False,False,,,False,,,False,,Kärnten,Austria,AUT,True,46.7839,14.6322,JN76HS,1553,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/KT-254,,
OE/SB-214,Breitspitz,,,,,,False,False,,,False,,,False,,Salzburg,Austria,AUT,True,47.3975,13.2786,JN67PJ,1804,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/SB-214,,
OE/ST-149,Bremstein,,,,,,False,False,,,False,,,False,,Steiermark,Austria,AUT,True,47.3725,14.7792,JN77JI,1868,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/ST-149,,
OE/OO-051,Brennerin,,,,,,False,False,,,False,,,False,,Oberösterreich,Austria,AUT,True,47.8167,13.5783,JN67ST,1602,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/OO-051,,
OE/KT-015,Brennkogel,,,,,,False,False,,,False,,,False,,Kärnten,Austria,AUT,True,47.0975,12.82,JN67JC,3018,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/KT-015,,
OE/OO-413,Brenntenkogel,,,,,,False,False,,,False,,,False,,Oberösterreich,Austria,AUT,True,47.8211,13.7553,JN67VT,1135,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/OO-413,,
OE/TI-457,Brentenjoch,,,,,,False,False,,,False,,,False,,Tirol,Austria,AUT,True,47.5322,10.5822,JN57GM,2000,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/TI-457,,
OE/KT-288,Brentenköpfe,,,,,,False,False,,,False,,,False,,Kärnten,Austria,AUT,True,46.9863,12.79,JN66JX,3019,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/KT-288,,
OE/TI-183,Bretterspitze,,,,,,False,False,,,False,,,False,,Tirol,Austria,AUT,True,47.3331,10.4617,JN57FH,2608,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/TI-183,,
OE/KT-051,Bretthöhe,,,,,,False,False,,,False,,,False,,Kärnten,Austria,AUT,True,46.9125,13.9364,JN66XV,2320,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/KT-051,,
OM/BB-067,Brevenovo,,,,,,False,False,,,False,,,False,,Banskobystrick,Slovakia,SVK,True,48.583,20.1194,KN08BN,555,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OM/BB-067,,
OE/NO-310,Briefberg,,,,,,False,False,,,False,,,False,,Niederösterreich,Austria,AUT,True,47.9583,14.6125,JN77HW,837,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/NO-310,,
OM/ZA-115,Brodnianka,,,,,,False,False,,,False,,,False,,Žilinský,Slovakia,SVK,True,49.2653,18.7678,JN99JG,719,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OM/ZA-115,,
OE/ST-550,Bruckstein,,,,,,False,False,,,False,,,False,,Steiermark,Austria,AUT,True,47.5906,14.5951,JN77HO,1388,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/ST-550,,
OE/ST-038,Bruderkogel,,,,,,False,False,,,False,,,False,,Steiermark,Austria,AUT,True,47.3878,14.4219,JN77FJ,2299,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/ST-038,,
OE/OO-033,Brunnkogel,,,,,,False,False,,,False,,,False,,Oberösterreich,Austria,AUT,True,47.8275,13.63,JN67TT,1708,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/OO-033,,
OE/OO-341,Brunnkogel,,,,,,False,False,,,False,,,False,,Oberösterreich,Austria,AUT,True,47.7806,13.6789,JN67US,1508,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/OO-341,,
OE/ST-421,Brunnkogel,,,,,,False,False,,,False,,,False,,Steiermark,Austria,AUT,True,47.6806,13.7408,JN67UQ,1104,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/ST-421,,
OE/OO-404,Brunnstein,,,,,,False,False,,,False,,,False,,Oberösterreich,Austria,AUT,True,47.6217,14.2964,JN77DO,1281,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/OO-404,,
OE/TI-657,Brunschkopf,,,,,,False,False,,,False,,,False,,Tirol,Austria,AUT,True,47.3275,11.1567,JN57NH,1510,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/TI-657,,
OE/TL-050,Bruthennkopf,,,,,,False,False,,,False,,,False,,Tirol,Austria,AUT,True,47.6497,12.4653,JN67FP,1023,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/TL-050,,
OE/ST-140,Bräuningzinken,,,,,,False,False,,,False,,,False,,Steiermark,Austria,AUT,True,47.6753,13.7925,JN67VQ,1899,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/ST-140,,
OM/PO-071,Brúsy,,,,,,False,False,,,False,,,False,,Prešovský,Slovakia,SVK,True,49.2995,21.8622,KN09WH,683,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OM/PO-071,,
OE/VB-505,Brüggelekopf,,,,,,False,False,,,False,,,False,,Vorarlberg,Austria,AUT,True,47.4433,9.8531,JN47WK,1182,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/VB-505,,
OE/NO-283,Buchalm,,,,,,False,False,,,False,,,False,,Niederösterreich,Austria,AUT,True,47.8075,15.1775,JN77OT,1483,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/NO-283,,
OE/KT-375,Buchberg,,,,,,False,False,,,False,,,False,,Kärnten,Austria,AUT,True,46.7761,14.4517,JN76FS,808,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/KT-375,,
OE/OO-117,Buchberg,,,,,,False,False,,,False,,,False,,Oberösterreich,Austria,AUT,True,47.9275,13.5294,JN67SW,808,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/OO-117,,
OE/OO-361,Buchberg,,,,,,False,False,,,False,,,False,,Oberösterreich,Austria,AUT,True,47.8294,14.3289,JN77DT,1132,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/OO-361,,
OE/SB-273,Buchberg,,,,,,False,False,,,False,,,False,,Salzburg,Austria,AUT,True,47.3092,13.0583,JN67MH,1234,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/SB-273,,
OE/SB-295,Buchberg,,,,,,False,False,,,False,,,False,,Salzburg,Austria,AUT,True,47.9536,13.1089,JN67NW,801,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/SB-295,,
