callsign,name,band,freq_tx,freq_rx,ctcss_tx,ctcss_rx,c4fm,dmr,dmr_id,dmr_cc,dstar,dstar_rpt1,dstar_rpt2,fm,landmark,state,country,country_code,loc_exact,lat,long,locator,sea_level,skip,scan_group,source_id,source_name,source_provider,source_type,source_license,source_url,offset,dup,ctcss,simplex,split,multimode,name_formatted,distance,heading,attempts,activations,qsos,grid
SK-0023,Ponitrie - Protected Landscape Area,gps,,,,,False,False,,,False,,,False,"SK-NI,SK-TC",Trenčiansky,Slovakia,SK,True,48.495,18.265,JN98dl,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/SK-TC,0,,False,True,False,False,SK-0023 Ponitrie - Protected Landscape Area,,,1,1,18,JN98dl
SK-0024,Strazovske vrchy - Protected Landscape Area,gps,,,,,False,False,,,False,,,False,"SK-TC,SK-ZI",Trenčiansky,Slovakia,SK,True,48.961,18.4624,JN98fx,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/SK-TC,0,,False,True,False,False,SK-0024 Strazovske vrchy - Protected Landscape Area,,,8,8,229,JN98fx
SK-0099,Park Kastiel Lednicke Rovne - National Monument,gps,,,,,False,False,,,False,,,False,SK-TC,Trenčiansky,Slovakia,SK,True,49.067,18.2871,JN99db,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/SK-TC,0,,False,True,False,False,SK-0099 Park Kastiel Lednicke Rovne - National Monument,,,0,0,0,JN99db
SK-0100,Historicky park Pruske - National Monument,gps,,,,,False,False,,,False,,,False,SK-TC,Trenčiansky,Slovakia,SK,True,49.0284,18.2094,JN99ca,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/SK-TC,0,,False,True,False,False,SK-0100 Historicky park Pruske - National Monument,,,0,0,0,JN99ca
SK-0101,Park Kupele Trencianske Teplice - National Monument,gps,,,,,False,False,,,False,,,False,SK-TC,Trenčiansky,Slovakia,SK,True,48.9084,18.1748,JN98cv,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/SK-TC,0,,False,True,False,False,SK-0101 Park Kupele Trencianske Teplice - National Monument,,,0,0,0,JN98cv
SK-0102,Park Jana Baltazara Magina - National Monument,gps,,,,,False,False,,,False,,,False,SK-TC,Trenčiansky,Slovakia,SK,True,48.9623,18.1668,JN98cx,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/SK-TC,0,,False,True,False,False,SK-0102 Park Jana Baltazara Magina - National Monument,,,0,0,0,JN98cx
SK-0137,Park Kastiel Dvorec - National Monument,gps,,,,,False,False,,,False,,,False,SK-TC,Trenčiansky,Slovakia,SK,True,48.7079,18.2227,JN98cq,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/SK-TC,0,,False,True,False,False,SK-0137 Park Kastiel Dvorec - National Monument,,,0,0,0,JN98cq
SK-0138,Park Kastiel Uhrovec - National Monument,gps,,,,,False,False,,,False,,,False,SK-TC,Trenčiansky,Slovakia,SK,True,48.7452,18.3347,JN98er,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/SK-TC,0,,False,True,False,False,SK-0138 Park Kastiel Uhrovec - National Monument,,,0,0,0,JN98er
SK-0139,Park Kastiel Sisov - National Monument,gps,,,,,False,False,,,False,,,False,SK-TC,Trenčiansky,Slovakia,SK,True,48.6553,18.1839,JN98cp,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/SK-TC,0,,False,True,False,False,SK-0139 Park Kastiel Sisov - National Monument,,,0,0,0,JN98cp
SK-0140,Park Kastiel Bohunice - National Monument,gps,,,,,False,False,,,False,,,False,SK-TC,Trenčiansky,Slovakia,SK,True,49.0201,18.1998,JN99ca,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/SK-TC,0,,False,True,False,False,SK-0140 Park Kastiel Bohunice - National Monument,,,0,0,0,JN99ca
SK-0141,Park Kastiel Borcice - National Monument,gps,,,,,False,False,,,False,,,False,SK-TC,Trenčiansky,Slovakia,SK,True,48.9777,18.1346,JN98bx,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/SK-TC,0,,False,True,False,False,SK-0141 Park Kastiel Borcice - National Monument,,,0,0,0,JN98bx
SK-0142,Park Kastiel Klobusice - National Monument,gps,,,,,False,False,,,False,,,False,SK-TC,Trenčiansky,Slovakia,SK,True,48.9896,18.2211,JN98cx,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/SK-TC,0,,False,True,False,False,SK-0142 Park Kastiel Klobusice - National Monument,,,0,0,0,JN98cx
SK-0143,Park Kastiel Ladce - National Monument,gps,,,,,False,False,,,False,,,False,SK-TC,Trenčiansky,Slovakia,SK,True,49.0357,18.2832,JN99da,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/SK-TC,0,,False,True,False,False,SK-0143 Park Kastiel Ladce - National Monument,,,0,0,0,JN99da
SK-0144,Park Kastiel Brunovce - National Monument,gps,,,,,False,False,,,False,,,False,SK-TC,Trenčiansky,Slovakia,SK,True,48.6717,17.8533,JN88wq,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/SK-TC,0,,False,True,False,False,SK-0144 Park Kastiel Brunovce - National Monument,,,0,0,0,JN88wq
SK-0145,Park Kastiel Kocovce - National Monument,gps,,,,,False,False,,,False,,,False,SK-TC,Trenčiansky,Slovakia,SK,True,48.7415,17.8884,JN88wr,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/SK-TC,0,,False,True,False,False,SK-0145 Park Kastiel Kocovce - National Monument,,,0,0,0,JN88wr
SK-0146,Park Kastiel Luka - National Monument,gps,,,,,False,False,,,False,,,False,SK-TC,Trenčiansky,Slovakia,SK,True,48.66,17.8806,JN88wp,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/SK-TC,0,,False,True,False,False,SK-0146 Park Kastiel Luka - National Monument,,,1,1,16,JN88wp
SK-0147,Park Kastiel Castkovce - National Monument,gps,,,,,False,False,,,False,,,False,SK-TC,Trenčiansky,Slovakia,SK,True,48.6874,17.7863,JN88vq,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/SK-TC,0,,False,True,False,False,SK-0147 Park Kastiel Castkovce - National Monument,,,0,0,0,JN88vq
SK-0148,Park Kastiel Cachtice - National Monument,gps,,,,,False,False,,,False,,,False,SK-TC,Trenčiansky,Slovakia,SK,True,48.715,17.7858,JN88vr,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/SK-TC,0,,False,True,False,False,SK-0148 Park Kastiel Cachtice - National Monument,,,0,0,0,JN88vr
SK-0149,Park Kastiel Bosany - National Monument,gps,,,,,False,False,,,False,,,False,SK-TC,Trenčiansky,Slovakia,SK,True,48.5814,18.2489,JN98cn,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/SK-TC,0,,False,True,False,False,SK-0149 Park Kastiel Bosany - National Monument,,,0,0,0,JN98cn
SK-0150,Park Vodny hrad Simonovany - National Monument,gps,,,,,False,False,,,False,,,False,SK-TC,Trenčiansky,Slovakia,SK,True,48.6314,18.3907,JN98ep,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/SK-TC,0,,False,True,False,False,SK-0150 Park Vodny hrad Simonovany - National Monument,,,0,0,0,JN98ep
SK-0151,Zamocky park Bojnice - National Monument,gps,,,,,False,False,,,False,,,False,SK-TC,Trenčiansky,Slovakia,SK,True,48.7795,18.5783,JN98gs,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/SK-TC,0,,False,True,False,False,SK-0151 Zamocky park Bojnice - National Monument,,,0,0,0,JN98gs
SK-0152,Park Kastiel Dolny Lieskov - National Monument,gps,,,,,False,False,,,False,,,False,SK-TC,Trenčiansky,Slovakia,SK,True,49.0535,18.4199,JN99fb,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/SK-TC,0,,False,True,False,False,SK-0152 Park Kastiel Dolny Lieskov - National Monument,,,0,0,0,JN99fb
SK-0154,Park Kastiel Bystricany - National Monument,gps,,,,,False,False,,,False,,,False,SK-TC,Trenčiansky,Slovakia,SK,True,48.6649,18.4832,JN98fp,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/SK-TC,0,,False,True,False,False,SK-0154 Park Kastiel Bystricany - National Monument,,,1,1,11,JN98fp
SK-0156,Park Kastiel Zemianske Kostolany - National Monument,gps,,,,,False,False,,,False,,,False,SK-TC,Trenčiansky,Slovakia,SK,True,48.6864,18.5245,JN98gq,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/SK-TC,0,,False,True,False,False,SK-0156 Park Kastiel Zemianske Kostolany - National Monument,,,0,0,0,JN98gq
SK-0157,Park Kastiel Horovce - National Monument,gps,,,,,False,False,,,False,,,False,SK-TC,Trenčiansky,Slovakia,SK,True,49.0506,18.2599,JN99db,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/SK-TC,0,,False,True,False,False,SK-0157 Park Kastiel Horovce - National Monument,,,0,0,0,JN99db
SK-0158,Adamovskokochanovsky park - National Monument,gps,,,,,False,False,,,False,,,False,SK-TC,Trenčiansky,Slovakia,SK,True,48.8511,17.9319,JN88xu,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/SK-TC,0,,False,True,False,False,SK-0158 Adamovskokochanovsky park - National Monument,,,0,0,0,JN88xu
SK-0159,Zablatsky park - National Monument,gps,,,,,False,False,,,False,,,False,SK-TC,Trenčiansky,Slovakia,SK,True,48.8964,17.999,JN88xv,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/SK-TC,0,,False,True,False,False,SK-0159 Zablatsky park - National Monument,,,0,0,0,JN88xv
SK-0160,Zemianskopodhradsky park - National Monument,gps,,,,,False,False,,,False,,,False,SK-TC,Trenčiansky,Slovakia,SK,True,48.8391,17.8335,JN88wu,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/SK-TC,0,,False,True,False,False,SK-0160 Zemianskopodhradsky park - National Monument,,,0,0,0,JN88wu
SK-0015,Male Karpaty - Protected Landscape Area,gps,,,,,False,False,,,False,,,False,"SK-BL,SK-TA,SK-TC",Trnavský,Slovakia,SK,True,48.433,17.322,JN88pk,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/SK-TA,0,,False,True,False,False,SK-0015 Male Karpaty - Protected Landscape Area,,,17,13,529,JN88pk
SK-0018,Dunajske luhy - Protected Landscape Area,gps,,,,,False,False,,,False,,,False,"SK-BL,SK-NI,SK-TA",Trnavský,Slovakia,SK,True,47.8949,17.4982,JN87rv,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/SK-TA,0,,False,True,False,False,SK-0018 Dunajske luhy - Protected Landscape Area,,,3,2,90,JN87rv
SK-0028,Zahorie - Protected Landscape Area,gps,,,,,False,False,,,False,,,False,"SK-BL,SK-TA",Trnavský,Slovakia,SK,True,48.44,16.87,JN88kk,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/SK-TA,0,,False,True,False,False,SK-0028 Zahorie - Protected Landscape Area,,,5,5,235,JN88kk
SK-0037,Abrahamsky park - Protected Area,gps,,,,,False,False,,,False,,,False,SK-TA,Trnavský,Slovakia,SK,True,48.2429,17.6349,JN88tf,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/SK-TA,0,,False,True,False,False,SK-0037 Abrahamsky park - Protected Area,,,3,3,96,JN88tf
SK-0041,Gabcikovsky park - Protected Area,gps,,,,,False,False,,,False,,,False,SK-TA,Trnavský,Slovakia,SK,True,47.8929,17.5882,JN87tv,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/SK-TA,0,,False,True,False,False,SK-0041 Gabcikovsky park - Protected Area,,,2,2,118,JN87tv
SK-0042,Galantsky park - Protected Area,gps,,,,,False,False,,,False,,,False,SK-TA,Trnavský,Slovakia,SK,True,48.1923,17.7365,JN88ue,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/SK-TA,0,,False,True,False,False,SK-0042 Galantsky park - Protected Area,,,2,2,72,JN88ue
SK-0044,Hubicky park - Protected Area,gps,,,,,False,False,,,False,,,False,SK-TA,Trnavský,Slovakia,SK,True,48.0976,17.3961,JN88qc,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/SK-TA,0,,False,True,False,False,SK-0044 Hubicky park - Protected Area,,,2,2,69,JN88qc
SK-0049,Kosutsky park - Protected Area,gps,,,,,False,False,,,False,,,False,SK-TA,Trnavský,Slovakia,SK,True,48.1713,17.6633,JN88te,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/SK-TA,0,,False,True,False,False,SK-0049 Kosutsky park - Protected Area,,,2,2,92,JN88te
SK-0051,Kralovicovokraciansky park - Protected Area,gps,,,,,False,False,,,False,,,False,SK-TA,Trnavský,Slovakia,SK,True,47.9912,17.5529,JN87sx,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/SK-TA,0,,False,True,False,False,SK-0051 Kralovicovokraciansky park - Protected Area,,,2,2,168,JN87sx
SK-0060,Kosuty - Protected Area,gps,,,,,False,False,,,False,,,False,SK-TA,Trnavský,Slovakia,SK,True,48.1685,17.658,JN88te,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/SK-TA,0,,False,True,False,False,SK-0060 Kosuty - Protected Area,,,1,1,26,JN88te
SK-0061,Rohovsky park - Protected Area,gps,,,,,False,False,,,False,,,False,SK-TA,Trnavský,Slovakia,SK,True,48.0007,17.4029,JN88qa,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/SK-TA,0,,False,True,False,False,SK-0061 Rohovsky park - Protected Area,,,3,3,132,JN88qa
SK-0064,Seredsky park - Protected Area,gps,,,,,False,False,,,False,,,False,SK-TA,Trnavský,Slovakia,SK,True,48.2875,17.7441,JN88ug,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/SK-TA,0,,False,True,False,False,SK-0064 Seredsky park - Protected Area,,,2,2,70,JN88ug
SK-0065,Sladkovicovsky park - Protected Area,gps,,,,,False,False,,,False,,,False,SK-TA,Trnavský,Slovakia,SK,True,48.2055,17.6473,JN88te,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/SK-TA,0,,False,True,False,False,SK-0065 Sladkovicovsky park - Protected Area,,,2,2,64,JN88te
SK-0068,Salgociansky park - Protected Area,gps,,,,,False,False,,,False,,,False,SK-TA,Trnavský,Slovakia,SK,True,48.3317,17.8147,JN88vh,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/SK-TA,0,,False,True,False,False,SK-0068 Salgociansky park - Protected Area,,,1,1,32,JN88vh
SK-0071,Tomasikovsky park - Protected Area,gps,,,,,False,False,,,False,,,False,SK-TA,Trnavský,Slovakia,SK,True,48.0864,17.6986,JN88uc,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/SK-TA,0,,False,True,False,False,SK-0071 Tomasikovsky park - Protected Area,,,1,1,18,JN88uc
SK-0072,Tonkovsky park - Protected Area,gps,,,,,False,False,,,False,,,False,SK-TA,Trnavský,Slovakia,SK,True,48.1163,17.4431,JN88rc,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/SK-TA,0,,False,True,False,False,SK-0072 Tonkovsky park - Protected Area,,,2,2,71,JN88rc
SK-0077,Hlohovecky park - Protected Area,gps,,,,,False,False,,,False,,,False,SK-TA,Trnavský,Slovakia,SK,True,48.4206,17.7864,JN88vk,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/SK-TA,0,,False,True,False,False,SK-0077 Hlohovecky park - Protected Area,,,1,1,17,JN88vk
SK-0103,Park Kastiel Dolna Krupa - National Monument,gps,,,,,False,False,,,False,,,False,SK-TA,Trnavský,Slovakia,SK,True,48.4842,17.5464,JN88sl,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/SK-TA,0,,False,True,False,False,SK-0103 Park Kastiel Dolna Krupa - National Monument,,,2,2,41,JN88sl
SK-0104,Park Kupele Piestany - National Monument,gps,,,,,False,False,,,False,,,False,SK-TA,Trnavský,Slovakia,SK,True,48.5865,17.8436,JN88wo,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/SK-TA,0,,False,True,False,False,SK-0104 Park Kupele Piestany - National Monument,,,1,1,12,JN88wo
SK-0117,Park Kastiel Vrakun - National Monument,gps,,,,,False,False,,,False,,,False,SK-TA,Trnavský,Slovakia,SK,True,47.9377,17.6035,JN87tw,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/SK-TA,0,,False,True,False,False,SK-0117 Park Kastiel Vrakun - National Monument,,,1,1,14,JN87tw
SK-0118,Park Kastiel Lehnice - National Monument,gps,,,,,False,False,,,False,,,False,SK-TA,Trnavský,Slovakia,SK,True,48.0481,17.4534,JN88rb,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/SK-TA,0,,False,True,False,False,SK-0118 Park Kastiel Lehnice - National Monument,,,1,1,14,JN88rb
SK-0119,Park Kastiel Horne Otrokovce - National Monument,gps,,,,,False,False,,,False,,,False,SK-TA,Trnavský,Slovakia,SK,True,48.4929,17.8742,JN88wl,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/SK-TA,0,,False,True,False,False,SK-0119 Park Kastiel Horne Otrokovce - National Monument,,,1,1,16,JN88wl
SK-0120,Park Kastiel Koplotovce - National Monument,gps,,,,,False,False,,,False,,,False,SK-TA,Trnavský,Slovakia,SK,True,48.4763,17.807,JN88vl,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/SK-TA,0,,False,True,False,False,SK-0120 Park Kastiel Koplotovce - National Monument,,,1,1,17,JN88vl
SK-0121,Park Kastiel Chtelnica - National Monument,gps,,,,,False,False,,,False,,,False,SK-TA,Trnavský,Slovakia,SK,True,48.5662,17.6249,JN88tn,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/SK-TA,0,,False,True,False,False,SK-0121 Park Kastiel Chtelnica - National Monument,,,1,1,13,JN88tn
SK-0122,Park Kastiel Moravany nad Vahom - National Monument,gps,,,,,False,False,,,False,,,False,SK-TA,Trnavský,Slovakia,SK,True,48.6049,17.8613,JN88wo,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/SK-TA,0,,False,True,False,False,SK-0122 Park Kastiel Moravany nad Vahom - National Monument,,,1,1,15,JN88wo
SK-0123,Park Kastiel Rakovice - National Monument,gps,,,,,False,False,,,False,,,False,SK-TA,Trnavský,Slovakia,SK,True,48.562,17.741,JN88un,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/SK-TA,0,,False,True,False,False,SK-0123 Park Kastiel Rakovice - National Monument,,,1,1,14,JN88un
SK-0124,Park Kastiel Sokolovce - National Monument,gps,,,,,False,False,,,False,,,False,SK-TA,Trnavský,Slovakia,SK,True,48.535,17.8454,JN88wm,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/SK-TA,0,,False,True,False,False,SK-0124 Park Kastiel Sokolovce - National Monument,,,1,1,19,JN88wm
SK-0125,Sad Andreja Kmeta - National Monument,gps,,,,,False,False,,,False,,,False,SK-TA,Trnavský,Slovakia,SK,True,48.5933,17.8374,JN88wo,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/SK-TA,0,,False,True,False,False,SK-0125 Sad Andreja Kmeta - National Monument,,,1,1,20,JN88wo
SK-0126,Park Kastiel Cerova - National Monument,gps,,,,,False,False,,,False,,,False,SK-TA,Trnavský,Slovakia,SK,True,48.5837,17.3734,JN88qo,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/SK-TA,0,,False,True,False,False,SK-0126 Park Kastiel Cerova - National Monument,,,1,1,14,JN88qo
SK-0127,Park Kastiel Rohov - National Monument,gps,,,,,False,False,,,False,,,False,SK-TA,Trnavský,Slovakia,SK,True,48.7264,17.3466,JN88qr,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/SK-TA,0,,False,True,False,False,SK-0127 Park Kastiel Rohov - National Monument,,,1,1,13,JN88qr
SK-0128,Park Kastiel Machatka - National Monument,gps,,,,,False,False,,,False,,,False,SK-TA,Trnavský,Slovakia,SK,True,48.6837,17.3679,JN88qq,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/SK-TA,0,,False,True,False,False,SK-0128 Park Kastiel Machatka - National Monument,,,1,1,14,JN88qq
SK-0129,Park Kupele Smrdaky - National Monument,gps,,,,,False,False,,,False,,,False,SK-TA,Trnavský,Slovakia,SK,True,48.7182,17.3029,JN88pr,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/SK-TA,0,,False,True,False,False,SK-0129 Park Kupele Smrdaky - National Monument,,,1,1,15,JN88pr
SK-0130,Park Kastiel Sobotiste - National Monument,gps,,,,,False,False,,,False,,,False,SK-TA,Trnavský,Slovakia,SK,True,48.731,17.4066,JN88qr,,False,,pota-api,POTA API,Parks on the Air,api,,https://api.pota.app/location/parks/SK-TA,0,,False,True,False,False,SK-0130 Park Kastiel Sobotiste - National Monument,,,1,1,13,JN88qr
